excel_row,facility,corporate_name,address,city,state,ownership_type,do_we_serve,db_beds,db_census,nic_operator,nic_owner,nic_ccn,nic_profit_status,nc_units,al_units,mc_units,il_units,aa_units,total_units,classification,tags,detail
22262,Clifden Court East,"Frontida, Inc.",6751 S 68th St,Franklin,WI,Corporate,No,24,19,"Frontida, Inc.",Clifden Court Realty LLC,,Unknown,0,17,7,0,0,24,CLEAN,,
22263,Clifden Court West,"Frontida, Inc.",6771 S 68th St,Franklin,WI,Corporate,No,33,26,"Frontida, Inc.",Clifden Court Realty LLC,,Unknown,0,23,10,0,0,33,CLEAN,,
22264,Clinton Creek Assisted Living,CLINTON CREEK ASSISTED LIVING & MEMORY CARE,40500 Garfield Road,Clinton Township,MI,Independent,No,62,50,CLINTON CREEK ASSISTED LIVING & MEMORY CARE,Clinton Creek Holdings LLC,,Unknown,0,43,19,0,0,62,CLEAN,,
22265,Close To Home Assisted Living Facility Side 2,New Hope Senior Communities,2160 N. Center Rd.,Saginaw,MI,Corporate,No,20,16,New Hope Senior Communities,Accelerated Care & Leasing Inc,,Unknown,0,20,0,0,0,20,CLEAN,,
22266,Close To Home Assisted Living Riegel I,Close To Home Assisted Living,1805 Raymond St,Bay City,MI,Corporate,No,20,16,Close To Home Assisted Living,1805 Property LLC,,Unknown,0,20,0,0,0,20,CLEAN,,
22267,Close To Home Assisted Living Riegel II,Close To Home Assisted Living,406 W Ivy,Bay City,MI,Corporate,No,20,16,Close To Home Assisted Living,1805 Property LLC,,Unknown,0,20,0,0,0,20,CLEAN,,
22268,Close To Home Assisted Living Saginaw Side 3,New Hope Senior Communities,2168 N. Center Rd.,Saginaw,MI,Corporate,No,20,16,New Hope Senior Communities,2160 Property LLC,,Unknown,0,20,0,0,0,20,CLEAN,,
22269,Close To Home Assisted Living Side 1,Close To Home Assisted Living,2142 N. Center Rd.,Saginaw,MI,Corporate,No,20,16,Close To Home Assisted Living,2160 Property LLC,,Unknown,0,20,0,0,0,20,CLEAN,,
22270,Close To Home Inc,unknown,1206 Mark Ave,Tomah,WI,Corporate,No,16,13,unknown,S-b-d Properties LLC,,Unknown,0,11,5,0,0,16,CLEAN,,
22271,Close To Home Senior Living - Bluemound Home,"Close to Home Senior Living Facilities, LLC",12231 W Bluemound Road,Wauwatosa,WI,Corporate,No,20,16,"Close to Home Senior Living Facilities, LLC",Cth Re Acquistion LLC,,Unknown,0,14,6,0,0,20,CLEAN,,
22272,Close To Home Senior Living - Grantosa Home,"Close to Home Senior Living Facilities, LLC",4265 N 104th Street,Milwaukee,WI,Corporate,No,20,16,"Close to Home Senior Living Facilities, LLC",Cth Re Acquisition LLC,,Unknown,0,14,6,0,0,20,CLEAN,,
22273,Cloverleaf Terrace LLC,unknown,401 Center St,Birnamwood,WI,Corporate,No,15,12,unknown,Freedom Leasing LLC,,Unknown,0,10,5,0,0,15,CLEAN,,
22274,Coates Street Comfort House,unknown,612 West Coates St,Moberly,MO,Corporate,No,20,16,unknown,Burke Randall Duane,,For Profit,0,20,0,0,0,20,CLEAN,,
22275,Cobblestone Manor,Mariner Palms,208 Cobblestone Dr,Spring Hill,FL,Independent,No,15,12,Mariner Palms,Cobblestone Alf 1 LLC,,For Profit,0,15,0,0,0,15,CLEAN,,
22276,Cogir of Potomac,Cogir USA,10800 Potomac Tennis Ln,Potomac,MD,Corporate,No,120,96,Cogir USA,10800 Potomac Tennis Lane LLC,,For Profit,0,90,30,0,0,120,CLEAN,,
22277,Colby Senior Care LLC,Colby Senior Care Center,510 West Wausau Street,Colby,WI,Independent,No,24,19,Colby Senior Care Center,Viegut Care LLC,,Unknown,0,24,0,0,0,24,CLEAN,,
22278,Coleman Fields Assisted Living,Coleman Fields Assisted Living,288 W. Old Orchard Trl,Coleman,MI,Independent,No,20,16,Coleman Fields Assisted Living,Ral Property Mgmt Group LLC,,Unknown,0,20,0,0,0,20,CLEAN,,
22279,Coleman Foundation Unit A,unknown,313 S. Church Street,Hudson,MI,Corporate,No,31,25,unknown,Coleman Foundation The,,Unknown,0,31,0,0,0,31,CLEAN,,
22280,College Manor,College Manor,300 W Seminary Ave,Lutherville Timonium,MD,Independent,No,72,58,College Manor,College Manor Inc,,For Profit,0,56,16,0,0,72,CLEAN,,
22281,"Collier Care Home, Inc",unknown,3001 Nw Vesper St,Blue Springs,MO,Corporate,No,15,12,unknown,Collier Doris P,,For Profit,0,15,0,0,0,15,CLEAN,,
22282,Collier's Assisted Living at Port St. Lucie,Wickshire Senior Living,9825 S. US Hwy 1,Port St Lucie,FL,Corporate,No,87,70,Wickshire Senior Living,Port St Lucie Propco LLC,,For Profit,0,57,30,0,0,87,CLEAN,,
22283,Collington Continuing Care Retirement Community,KENDAL,10450 Lottsford Rd,Mitchellville,MD,Corporate,No,65,52,The Kendal Corporation,Collington Episc Life Care Comm I,215180,Not For Profit,0,29,36,469,0,534,FLAGGED,"PROPCO_SPLIT, IL_MIXED","Operator=The Kendal Corporation, Owner=Collington Episc Life Care Comm I | IL=469 (88% of total) with other unit types"
22284,Colonades of Carrollwood,SRI MANAGEMENT GROUP,13550 S Village Dr,Tampa,FL,Corporate,No,85,68,SRI Management,Sh Car Propco LLC,,For Profit,0,85,0,0,0,85,FLAGGED,PROPCO_SPLIT,"Operator=SRI Management, Owner=Sh Car Propco LLC"
22285,Colonial Assisted Living at Ft Lauderdale,Colonial Assisted Living,2801 NW 55th Ave,Lauderhill,FL,Independent,No,76,61,Colonial Assisted Living,Sarepta No 6 LLC,,For Profit,0,64,12,0,0,76,CLEAN,,
22286,Colonial Assisted Living at Tampa,COLONIAL SENIOR SERVICES INC,11722 N 17th St,Tampa,FL,Corporate,No,116,93,Colonial Senior Service,Gold Standard Of,,Not For Profit,0,116,0,0,0,116,FLAGGED,PROPCO_SPLIT,"Operator=Colonial Senior Service, Owner=Gold Standard Of"
22287,Colonial Assisted Living at West Palm Beach,Senior Housing Management,534 Datura St,West Palm Beach,FL,Independent,No,140,112,Senior Housing Management,Gold Standard Of Care LLC,,For Profit,0,112,28,0,0,140,CLEAN,,
22288,"Colonial Home, The",unknown,102 Summit St,Doniphan,MO,Corporate,No,31,25,unknown,Stellbrook Holdings LLC,,For Profit,0,31,0,0,0,31,CLEAN,,
22289,Colonial House Of Festus II,unknown,129 Gray St,Festus,MO,Corporate,No,20,16,unknown,126 Gray Street LLC,,For Profit,0,20,0,0,0,20,CLEAN,,
22290,"Colonial Manor, LLC",unknown,907 West Malone St,Sikeston,MO,Corporate,No,20,16,unknown,Atchley Gary,,For Profit,0,20,0,0,0,20,CLEAN,,
22291,Colonial Residential Care Facility II,unknown,1162 Cedar St,Bismarck,MO,Corporate,No,48,38,unknown,Bismarck Re Group LLC,,For Profit,0,48,0,0,0,48,CLEAN,,
22292,Colony Court,Colony Court Senior Living Solutions,200 22nd Avenue Ne,Waseca,MN,Corporate,No,95,76,Colony Court Senior Living Solutions,Gary & Kathy Worke Family LLC,,For Profit,0,66,29,0,0,95,CLEAN,,
22293,Colony Pointe-assisted Living By Americare,AMERICARE SENIOR LIVING,1510 Chapel Hill Rd,Columbia,MO,Corporate,No,59,47,Americare Senior Living,Columbia Colonies LLC,,For Profit,0,36,23,0,0,59,CLEAN,,
22294,Columbia Street Residential Care Center LLC,unknown,208 West Columbia St,Farmington,MO,Corporate,No,16,13,unknown,Columbia Street Real Estate Property LLC,,For Profit,0,16,0,0,0,16,CLEAN,,
22295,"Columbia, Sunrise of","SUNRISE SENIOR LIVING MANAGEMENT, INC",6500 Freetown Rd,Columbia,MD,Corporate,No,79,63,Sunrise Senior Living,Szr Columbia Propco LLC,,For Profit,0,50,29,0,0,79,FLAGGED,PROPCO_SPLIT,"Operator=Sunrise Senior Living, Owner=Szr Columbia Propco LLC"
22296,Comfort Care Cottages,unknown,1232 Jefferson Street South,Wadena,MN,Corporate,No,21,17,unknown,Erickson Adrian J,,For Profit,0,21,0,0,0,21,CLEAN,,
22297,Comforts of Home,White Pine Senior Living,805 Heggen St,Hudson,WI,Corporate,No,80,64,White Pine Senior Living,Hudson Coh II Landlord LLC,,For Profit,0,40,40,0,0,80,CLEAN,,
22298,Comforts Of Home Baldwin,White Pine Senior Living,1880 Fourth Ave,Baldwin,WI,Corporate,No,15,12,White Pine Senior Living,Baldwin Coh LLC,,Unknown,0,10,5,0,0,15,CLEAN,,
22299,Comforts Of Home Chippewa Falls Rcac,White Pine Senior Living,1224 Pumphouse Rd,Chippewa Falls,WI,Corporate,No,21,17,White Pine Senior Living,Walc Holding Company LLC,,Unknown,0,21,0,0,0,21,CLEAN,,
22300,Comforts Of Home Hudson,White Pine Senior Living,1111 Heggen St,Hudson,WI,Corporate,No,41,33,White Pine Senior Living,Not Avail From County,,Unknown,0,29,12,0,0,41,CLEAN,,
22301,Comforts Of Home Menomonie Cbrf,White Pine Senior Living,2211 White Pine Lane,Menomonie,WI,Corporate,No,30,24,White Pine Senior Living,Menomonie Cbrf LLC,,Unknown,0,21,9,0,0,30,CLEAN,,
22302,Comforts Of Home Menomonie Rcac,White Pine Senior Living,917 22nd Ave Ne,Menomonie,WI,Corporate,No,41,33,White Pine Senior Living,Menomonie Rcac LLC,,Unknown,0,41,0,0,0,41,CLEAN,,
22303,Comforts of Home River Falls,White Pine Senior Living,2328 Aurora Cir,River Falls,WI,Corporate,No,111,89,White Pine Senior Living,River Falls Cbrf LLC,,For Profit,0,43,68,0,0,111,CLEAN,,
22304,Comforts Of Home River Falls Rcac,White Pine Senior Living,2348 Aurora Circle,River Falls,WI,Corporate,No,43,34,White Pine Senior Living,River Falls Rcac LLC,,Unknown,0,43,0,0,0,43,CLEAN,,
22305,Comforts Of Home St Croix Falls I,White Pine Senior Living,343 Mckenney Street,St Croix Falls,WI,Corporate,No,15,12,White Pine Senior Living,St Croix Falls Coh LLC,,Unknown,0,10,5,0,0,15,CLEAN,,
22306,Comforts Of Home St Croix II,White Pine Senior Living,341 Mckenney St,St Croix Falls,WI,Corporate,No,16,13,White Pine Senior Living,St Croix Falls Coh LLC,,Unknown,0,11,5,0,0,16,CLEAN,,
22307,Commons At Cumberland,COMMUNICARE,506 White Avenue,Cumberland,MD,Corporate,No,16,13,CommuniCare,Edwards Donna S,,Unknown,0,16,0,0,0,16,CLEAN,,
22308,Commonwealth Senior Living at East Paris,COMMONWEALTH SENIOR LIVING,3956 Whispering Way Drive SE,Grand Rapids,MI,Corporate,No,74,59,Commonwealth Senior Living,Mcap East Paris Propco,,For Profit,0,40,34,15,0,89,FLAGGED,IL_MIXED,IL=15 (17% of total) with other unit types
22309,Commonwealth Senior Living at Grand Rapids,COMMONWEALTH SENIOR LIVING,1171 68th St SE,Grand Rapids,MI,Corporate,No,60,48,Commonwealth Senior Living,Mcap Grand Rapids Propco LLC,,For Profit,0,40,20,0,0,60,CLEAN,,
22310,Commonwealth Senior Living At Grand Rapids,COMMONWEALTH SENIOR LIVING,1175 68th Street S.e.,Grand Rapids,MI,Corporate,No,90,72,Commonwealth Senior Living,Silsbee Peter J,,Unknown,0,63,27,0,0,90,CLEAN,,
22311,Commonwealth Senior Living at New Baltimore,COMMONWEALTH SENIOR LIVING,33503 23 Mile Rd,Chesterfield,MI,Corporate,No,38,30,Commonwealth Senior Living,Prestige Commons,,For Profit,0,28,10,0,0,38,CLEAN,,
22312,Commonwealth Senior Living at North Byron,COMMONWEALTH SENIOR LIVING,5812 Village Drive SW,Wyoming,MI,Corporate,No,102,82,Commonwealth Senior Living,Mcap Byron Center LLC,,For Profit,0,79,23,0,0,102,CLEAN,,
22313,Commonwealth Senior Living At Salisbury,COMMONWEALTH SENIOR LIVING,611 Tressler Drive,Salisbury,MD,Corporate,No,81,65,Commonwealth Senior Living,Mcap Salisbury LLC,,Unknown,0,46,35,12,0,93,FLAGGED,IL_MIXED,IL=12 (13% of total) with other unit types
22314,"Community Of Autumn Court At Mt Vernon, The",Manchester Rehab & Healthcare Center,1421 S Landrum St,Mount Vernon,MO,Corporate,No,34,27,Manchester Rehab & Healthcare Center,St Johns Health System Inc,,For Profit,0,34,0,0,0,34,CLEAN,,
22315,Community Village,"A&D Charitable Foundation, Inc.",3200 Hospital Rd,Saginaw,MI,Independent,No,60,48,"A&D Charitable Foundation, Inc.",A & D Charitable Foundation Inc,,Not For Profit,0,60,0,0,0,60,CLEAN,,
22316,Compass Point,unknown,365 Sunset Dr,Dousman,WI,Corporate,No,75,60,unknown,Grand Lodge Free & Accepted Masons & Masonic Home,,For Profit,0,75,0,0,0,75,CLEAN,,
22317,Compass Rose Of Lecanto,Rosecastle of Citrus,279 North Lecanto Hwy,Lecanto,FL,Independent,No,80,64,Rosecastle of Citrus,Sabra Health Care Holdings III LLC,,For Profit,0,56,24,0,0,80,CLEAN,,
22318,Compassion Senior Living LLC,unknown,1045 West 23 Street,Hialeah,FL,Corporate,No,19,15,unknown,Compassion 1045 Holdings LLC,,For Profit,0,19,0,0,0,19,CLEAN,,
22319,Concord At Kewaunee (the),Abridge Care Concept,625 4th St,Kewaunee,WI,Corporate,No,20,16,Abridge Care Concept,Paradise Estates LLC,,Unknown,0,20,0,0,0,20,CLEAN,,
22320,Concord Place,unknown,401 West Lake,Northlake,IL,Corporate,No,144,115,unknown,Beardstown 8306 Realty LLC,,Unknown,0,144,0,0,0,144,CLEAN,,
22321,Concord Place Retirement Community,F & F Realty,401 W Lake St,Northlake,IL,Independent,No,144,115,F & F Realty,Friedman David,,For Profit,0,144,0,256,0,400,FLAGGED,IL_MIXED,IL=256 (64% of total) with other unit types
22322,Congregational Home,unknown,3140 Lilly Road,Brookfield,WI,Corporate,No,28,22,unknown,Congregational Homes Inc,,Unknown,0,28,0,0,0,28,CLEAN,,
22323,Continental Manor,NORTH SHORE HEALTHCARE,500 S High Street,Randolph,WI,Corporate,No,24,19,North Shore Healthcare,Nsh 502 South High Street LLC,,Unknown,0,24,0,0,0,24,CLEAN,,
22324,Cook Carefree Living By Oxford,Spectrum Health Companies,151 4th Street Se,Cook,MN,Corporate,No,34,27,Spectrum Health Companies,Ol-us Cook LLC,,For Profit,0,24,10,0,0,34,CLEAN,,
22325,Cooper House,DOORWAYS,4385 Maryland Ave,Saint Louis,MO,Independent,No,36,29,DOORWAYS,Interfaith Residence,,Not For Profit,0,36,0,0,0,36,CLEAN,,
22326,Copper Creek Cottages #1 - Lincoln,Copper Creek Cottages,203 Stahlhut Dr,Lincoln,IL,Corporate,No,30,24,Copper Creek Cottages,Lincoln Mc Property LLC,,Unknown,0,0,30,0,0,30,CLEAN,,
22327,Copper Creek Cottages #2 - Litchfield,Copper Creek Cottages,1007 E Columbia St,Litchfield,IL,Corporate,No,30,24,Copper Creek Cottages,Montgomery Development LLC,,Unknown,0,0,30,0,0,30,CLEAN,,
22328,Copper Creek Cottages #3 - Mattoon,Copper Creek Cottages,920 Country Club Road,Mattoon,IL,Corporate,No,30,24,Copper Creek Cottages,Lone Elm Tree Development LLC,,Unknown,0,0,30,0,0,30,CLEAN,,
22329,Copper Falls Assisted Living,"Mellen Manor, LLC.",450 Lake Drive,Mellen,WI,Independent,No,25,20,"Mellen Manor, LLC.",Mellen Holdings LLC,525697,Unknown,0,25,0,0,0,25,CLEAN,,
22330,Copperfield Hill,Pope Bucknell,4200 40th Ave N,Robbinsdale,MN,Independent,No,281,225,Pope Bucknell,F C L Ltd Partnership,,For Profit,0,225,56,0,0,281,CLEAN,,
22331,Copperfield Hill The Lodge,Copperfield Hill,4020 Lakeland Avenue North,Robbinsdale,MN,Independent,No,110,88,Copperfield Hill,F-81 Ltd Partnership,,Other,0,77,33,0,0,110,CLEAN,,
22332,Copperleaf Assisted Living Of Marathon,Copperleaf Senior Living,663 Maratech Ave,Marathon,WI,Corporate,No,25,20,Copperleaf Senior Living,Osl Marathon Property LLC,,Unknown,0,17,8,0,0,25,CLEAN,,
22333,Copperleaf Assisted Living Of Schofield,Copperleaf Senior Living,1408 Lili Lane,Schofield,WI,Corporate,No,25,20,Copperleaf Senior Living,Osl Schofield Property LLC,,Unknown,0,17,8,0,0,25,CLEAN,,
22334,Copperleaf Memory Care Of Schofield,Copperleaf Senior Living,1404 Lili Lane,Schofield,WI,Corporate,No,22,18,Copperleaf Senior Living,Osl Schofield Property LLC,,Unknown,0,15,7,0,0,22,CLEAN,,
22335,Copperstone Assisted Living,Copperstone Assisted Living,751 Deerwood,Neenah,WI,Independent,No,64,51,Copperstone Assisted Living,Copperstone Holdings LLC,,Unknown,0,45,19,0,0,64,CLEAN,,
22336,Coral Landing Assisted Living Residences,Coral Landing Assisted Living,2820 Old Moultrie Rd,St Augustine,FL,Independent,No,60,48,Coral Landing Assisted Living,Cpif Coral Landing LLC,,For Profit,0,42,18,0,0,60,CLEAN,,
22337,Coral Oaks,AlerisLife Inc.,900 W Lake Rd,Palm Harbor,FL,Corporate,No,87,70,AlerisLife Inc.,Palm Harbor Slc LLC,,For Profit,0,87,0,229,0,316,FLAGGED,IL_MIXED,IL=229 (72% of total) with other unit types
22338,Coral Plaza by RSR,RSR Senior Residences LLC,5850 Margate Blvd,Margate,FL,Corporate,No,100,80,RSR Senior Residences LLC,5850 Margate LLC,,For Profit,0,91,9,0,0,100,CLEAN,,
22339,Coral Sand Inc,unknown,7800 Abbott Ave,Miami Beach,FL,Corporate,No,30,24,unknown,Cardoso Investment LLC,,For Profit,0,30,0,0,0,30,CLEAN,,
22340,Cordia Senior Living of Westmont,Cordia Senior Living,865 N Cass Ave,Westmont,IL,Independent,No,36,29,Cordia Senior Living,Us Reif Senior Res Fee,,For Profit,0,36,0,80,0,116,FLAGGED,IL_MIXED,IL=80 (69% of total) with other unit types
22341,Cornerstone,CASSIA,3750 Lawndale Ln N,Minneapolis,MN,Corporate,No,86,69,Cassia,Assisted Cornerstone,,Not For Profit,0,66,20,0,0,86,CLEAN,,
22342,Cornerstone Living Center,unknown,533 E Cannan Rd,Gerald,MO,Corporate,No,60,48,unknown,Gerald Real Estate Inc,265440,For Profit,0,60,0,0,0,60,CLEAN,,
22343,Cornerstone of Oak Creek,Kathy Howlett-Despot,155 W Sunnyview Dr,Oak Creek,WI,Independent,No,36,29,Kathy Howlett-Despot,North Oak Realty Group Oak Creek LLC,,For Profit,0,36,0,0,0,36,CLEAN,,
22344,Cornerstone Residence Of Bagle,Cornerstone Residence,30 Sunset Avenue Sw,Bagley,MN,Corporate,No,39,31,Cornerstone Residence,unknown,,For Profit,0,39,0,0,0,39,CLEAN,,
22345,Cornerstone Residence Of Fosst,Cornerstone Residence,115 1st Street East,Fosston,MN,Corporate,No,41,33,Cornerstone Residence,Health Services Network Inc,,For Profit,0,29,12,0,0,41,CLEAN,,
22346,Cornerstone Residence Of Kelli,Cornerstone Residence,280 Main Street West,Kelliher,MN,Corporate,No,22,18,Cornerstone Residence,Kelliher Care Center Inc,,For Profit,0,22,0,0,0,22,CLEAN,,
22347,Cornerstone Residence Senior C,Cornerstone Residence,421 6th Street Ne,Bagley,MN,Corporate,No,32,26,Cornerstone Residence,Cornerstone Senior LLC,,For Profit,0,22,10,0,0,32,CLEAN,,
22348,Corso Atlanta,Galerie Living,3200 Howell Mill Road,Atlanta,GA,Corporate,No,206,165,Galerie Living,Village Park Paces LLC,,For Profit,0,183,23,0,0,206,CLEAN,,
22349,Cortez House Assisted Living Facility,Cortez House,5015 29 Th Ave West,Bradenton,FL,Independent,No,16,13,Cortez House,Thome Jerry,,For Profit,0,16,0,0,0,16,CLEAN,,
22350,"Cottage At Century Pines, The",unknown,707 East Mccracken Road,Ozark,MO,Corporate,No,24,19,unknown,Bch Properties LLC,,For Profit,0,0,24,0,0,24,CLEAN,,
22351,Cottage Care Circle,Cottage Care Circle,320 Attewell Street,Mauston,WI,Independent,No,16,13,Cottage Care Circle,Bmo Of Barron Inc,,Unknown,0,11,5,0,0,16,CLEAN,,
22352,Cottage Grove Wp II LLC,White Pine Senior Living,6950 East Point Douglas Road S,Cottage Grove,MN,Corporate,No,44,35,White Pine Senior Living,Cottage Grove Wp II LLC,,For Profit,0,31,13,0,0,44,CLEAN,,
22353,Cottages At Cedar Run The,Cedar Community,6090 Scenic Dr,West Bend,WI,Corporate,No,66,53,Cedar Community,Benevolent Corp,,Unknown,0,46,20,0,0,66,CLEAN,,
22354,Cottages At Fox Lake (the),The Cottages of Fox Lake,"16,18,20,22 Lilac Ave",Fox Lake,IL,Independent,No,64,51,The Cottages of Fox Lake,Vs Paradise Park LLC,,Unknown,0,32,32,0,0,64,CLEAN,,
22355,Cottages At Lake Park (the),The Cottages Care,2006 Lake Park Drive,Marinette,WI,Corporate,No,70,56,The Cottages Care,The Cottages At Lake Park LLC,,Unknown,0,35,35,0,0,70,CLEAN,,
22356,Cottages At Meadowlands (the),The Cottages Care,751 E Highland Dr,Oconto Falls,WI,Corporate,No,25,20,The Cottages Care,Cottages At Meadowlands LLC,,Unknown,0,25,0,0,0,25,CLEAN,,
22357,Cottages At Meadowlands Memory Care The,The Cottages Care,747 E Highland Dr,Oconto Falls,WI,Corporate,No,20,16,The Cottages Care,Cottages At Meadowlands LLC,,Unknown,0,0,20,0,0,20,CLEAN,,
22358,Cottages Memory Care The,The Cottages Care,113 Madison Way,Shawano,WI,Corporate,No,24,19,The Cottages Care,The Cottages Investment Group LLC,,Unknown,0,0,24,0,0,24,CLEAN,,
22359,Cottages of Madison,North Oak Senior Living,5555 Burke Rd,Madison,WI,Corporate,No,48,38,North Oak Senior Living,North Oak Realty Group-cottage,,For Profit,0,0,48,0,0,48,CLEAN,,
22360,Cottages Of Madison Applewood,North Oak Senior Living,5565 Burke Rd,Madison,WI,Corporate,No,16,13,North Oak Senior Living,North Oak Realty Group-cottage,,Unknown,0,11,5,0,0,16,CLEAN,,
22361,Cottages Of Madison Elmwood,North Oak Senior Living,5575 Burke Rd,Madison,WI,Corporate,No,16,13,North Oak Senior Living,North Oak Realty Group-cottage,,Unknown,0,11,5,0,0,16,CLEAN,,
22362,"Cottages Of New Lenox, Cottage #2",CHARTER SENIOR LIVING,1025 S Cedar Rd,New Lenox,IL,Corporate,No,16,13,"Charter Senior Living, LLC",Csl 4 Pack Holdco LLC,,Unknown,0,16,0,0,0,16,FLAGGED,PROPCO_SPLIT,"Operator=Charter Senior Living, LLC, Owner=Csl 4 Pack Holdco LLC"
22363,"Cottages Of New Lenox, Cottage #3",unknown,1027 S Cedar Rd,New Lenox,IL,Corporate,No,16,13,unknown,Csl 4 Pack Holdco LLC,,Unknown,0,0,16,0,0,16,CLEAN,,
22364,"Cottages Of New Lenox, Cottage #4",unknown,1029 S Cedar Rd,New Lenox,IL,Corporate,No,16,13,unknown,Csl 4 Pack Holdco LLC,,Unknown,0,0,16,0,0,16,CLEAN,,
22365,"Cottages Of New Lenox, Cottage #5",CHARTER SENIOR LIVING,1031 S Cedar Rd,New Lenox,IL,Corporate,No,16,13,"Charter Senior Living, LLC",Csl 4 Pack Holdco LLC,,Unknown,0,0,16,0,0,16,FLAGGED,PROPCO_SPLIT,"Operator=Charter Senior Living, LLC, Owner=Csl 4 Pack Holdco LLC"
22366,Cottages of Perry Hall,CHARTER SENIOR LIVING,9900 Walther Blvd,Parkville,MD,Corporate,No,64,51,"Charter Senior Living, LLC",Realco Perry Hall Md LLC,,For Profit,0,32,32,0,0,64,FLAGGED,PROPCO_SPLIT,"Operator=Charter Senior Living, LLC, Owner=Realco Perry Hall Md LLC"
22367,Cottages On Golden Pond The,The Cottages Care,103 Madison Way,Shawano,WI,Corporate,No,33,26,The Cottages Care,The Cottages Investment Group LLC,,Unknown,0,33,0,0,0,33,CLEAN,,
22368,Cottagewood Senior Communities,unknown,4216 55th Street Nw,Rochester,MN,Corporate,No,125,100,unknown,City Of Rochester,,Not For Profit,0,87,38,0,0,125,CLEAN,,
22369,Cottagewood Senior Communities,Great Lakes Management,300 Bunting Lane,Mankato,MN,Corporate,No,24,19,Great Lakes Management,Central Mn Senior Housing LLC,,Not For Profit,0,17,7,0,0,24,CLEAN,,
22370,Cottonwood Manor Assisted Living,"The Pennant Group, Inc.",1450 S Military Ave,Green Bay,WI,Corporate,No,35,28,"The Pennant Group, Inc.",Green Bay Health Holdings LLC,,Unknown,0,24,11,0,0,35,CLEAN,,
22371,"Country Acres Assisted Living, LLC",unknown,2470 Collison Drive,Westminster,MD,Corporate,No,16,13,unknown,Thomas Amanda D,,Unknown,0,16,0,0,0,16,CLEAN,,
